loss,mae,val_loss,val_mae
8309.591796875,78.7826156616211,8261.5830078125,78.51850128173828
8211.6796875,78.22562408447266,8129.1318359375,77.73392486572266
8042.54638671875,77.23355865478516,7883.77978515625,76.27582550048828
7714.85986328125,75.30674743652344,7398.65087890625,73.35995483398438
7068.955078125,71.42967224121094,6450.13427734375,67.52083587646484
5904.14501953125,64.15393829345703,4763.9375,56.57579803466797
3908.936279296875,50.93002700805664,2467.536376953125,39.79100799560547
1897.0203857421875,35.66049575805664,1344.2381591796875,29.71704864501953
1411.134521484375,31.372291564941406,1474.3687744140625,33.26649856567383
1194.4947509765625,28.547313690185547,1037.64111328125,25.655235290527344
1019.1145629882812,26.548158645629883,911.995849609375,24.085359573364258
948.7960815429688,25.77594566345215,800.7705078125,22.147581100463867
829.1416015625,24.084644317626953,716.8331298828125,21.461450576782227
787.0283203125,23.640148162841797,615.0648803710938,18.90289878845215
748.3519287109375,23.0821475982666,544.2227172851562,17.698522567749023
721.1480712890625,22.64795684814453,484.6904602050781,16.614009857177734
696.8519287109375,22.278234481811523,436.203125,15.759889602661133
652.285400390625,21.15501594543457,391.6769714355469,14.791876792907715
622.0504150390625,20.54578399658203,357.89337158203125,14.064620018005371
627.6610717773438,20.733137130737305,330.40972900390625,13.45922565460205
637.823974609375,20.850393295288086,306.802490234375,12.90664291381836
591.0357055664062,20.022600173950195,290.0916748046875,12.46815299987793
609.6107788085938,20.518381118774414,276.072509765625,12.172971725463867
573.5724487304688,19.773090362548828,265.7617492675781,11.902617454528809
576.9081420898438,19.738143920898438,257.2484130859375,11.589676856994629
570.4682006835938,19.48679542541504,249.7730712890625,11.478139877319336
535.06591796875,18.596834182739258,247.81861877441406,11.547322273254395
531.212646484375,18.64676856994629,246.81124877929688,11.280056953430176
542.9847412109375,19.037233352661133,245.98699951171875,11.350753784179688
530.475341796875,18.377477645874023,246.1402130126953,11.509949684143066
