loss,mae,val_loss,val_mae
8307.94921875,78.7541275024414,4911.7744140625,60.469566345214844
8207.1474609375,78.15323638916016,4809.1396484375,59.68456268310547
8031.9033203125,77.09881591796875,4621.986328125,58.25297546386719
7698.39013671875,75.0959701538086,4261.89111328125,55.48548126220703
7046.7822265625,71.13951110839844,3575.80224609375,50.12062454223633
5869.02783203125,63.716064453125,2409.208251953125,40.52430725097656
3890.63525390625,50.47587966918945,1005.2222900390625,26.84539031982422
1910.36376953125,35.34114074707031,884.3428955078125,23.837392807006836
1441.012451171875,31.488821029663086,1285.8570556640625,30.021852493286133
1213.9130859375,28.443233489990234,681.5690307617188,20.942089080810547
1014.0458984375,25.65517807006836,560.7427368164062,19.04827117919922
900.3413696289062,24.23341941833496,602.8512573242188,19.080368041992188
750.66748046875,21.96364974975586,585.4140014648438,18.34362030029297
644.5467529296875,20.395477294921875,458.0614013671875,16.322059631347656
555.0150146484375,18.65363311767578,390.3931579589844,14.911749839782715
479.9577941894531,17.19978904724121,372.063720703125,14.33431339263916
416.09246826171875,15.842279434204102,320.7853698730469,13.253825187683105
339.6744689941406,14.362444877624512,262.94769287109375,11.78466796875
282.4732666015625,12.786482810974121,221.036865234375,10.605851173400879
259.5216064453125,12.332820892333984,202.1968994140625,10.16093921661377
232.5899658203125,12.030933380126953,163.51168823242188,8.884203910827637
194.25228881835938,11.09399700164795,158.76968383789062,8.914536476135254
195.50469970703125,11.131484985351562,128.59136962890625,8.046463966369629
185.1636505126953,10.949332237243652,120.46360778808594,7.9010210037231445
178.9782257080078,10.741525650024414,120.31742095947266,7.961605548858643
171.46890258789062,10.71219539642334,109.41293334960938,7.691728591918945
168.92123413085938,10.503859519958496,101.41219329833984,7.533031463623047
161.00973510742188,10.415999412536621,109.88656616210938,7.7330780029296875
164.2563018798828,10.379565238952637,103.74235534667969,7.579351425170898
165.73094177246094,10.449481010437012,101.63532257080078,7.534073352813721
169.6301727294922,10.266284942626953,110.69628143310547,7.769014358520508
163.08401489257812,10.24056625366211,99.76521301269531,7.525167465209961
153.55093383789062,9.938518524169922,107.41609954833984,7.686624526977539
163.63075256347656,10.364354133605957,107.09737396240234,7.68823766708374
161.149658203125,10.393741607666016,99.4900131225586,7.544652938842773
176.08526611328125,10.858604431152344,111.56353759765625,7.888143539428711
168.6044158935547,10.172370910644531,101.41331481933594,7.610525608062744
168.05093383789062,10.554039001464844,101.56981658935547,7.644346237182617
160.46804809570312,10.320027351379395,96.01337432861328,7.567700386047363
160.8753662109375,10.298580169677734,112.08495330810547,7.983675479888916
148.20782470703125,9.74208927154541,95.35076904296875,7.575702667236328
155.5329132080078,10.177118301391602,102.02880096435547,7.702920913696289
166.57421875,10.421653747558594,99.60307312011719,7.650609970092773
149.02203369140625,9.960858345031738,94.8053207397461,7.5840888023376465
162.49606323242188,10.311209678649902,96.51213073730469,7.58925199508667
160.26092529296875,10.254314422607422,101.43400573730469,7.717060565948486
146.51881408691406,9.97752857208252,96.20801544189453,7.622243404388428
157.46632385253906,10.074625968933105,99.47665405273438,7.705252647399902
158.1205596923828,10.343234062194824,99.99380493164062,7.704921722412109
153.45416259765625,10.003665924072266,108.7811050415039,7.9746294021606445
147.31951904296875,9.872297286987305,99.18121337890625,7.71671724319458
147.33038330078125,9.793793678283691,98.80145263671875,7.718893527984619
160.55459594726562,10.308819770812988,98.46813201904297,7.69573450088501
136.56781005859375,9.371997833251953,103.2029037475586,7.841649532318115
