loss,mae,val_loss,val_mae
8280.775390625,78.59137725830078,4873.18310546875,60.1829833984375
8120.4423828125,77.62969207763672,4693.10595703125,58.8067626953125
7786.7568359375,75.64570617675781,4317.21240234375,55.903743743896484
7084.5576171875,71.3979263305664,3558.50634765625,49.93996047973633
5725.3701171875,62.81721115112305,2239.807373046875,38.98910903930664
3578.03662109375,48.41280746459961,865.793212890625,25.193161010742188
1806.85693359375,34.85953140258789,1294.26513671875,28.712228775024414
1571.045166015625,32.57542419433594,1149.408447265625,26.952537536621094
1261.207763671875,28.48687171936035,720.6427612304688,21.93950843811035
1130.61572265625,27.58047103881836,687.2225341796875,21.315401077270508
1081.76123046875,27.13727378845215,744.9166870117188,21.632780075073242
909.8997802734375,24.66355323791504,637.5004272460938,19.952362060546875
812.2573852539062,23.17975616455078,535.7013549804688,18.184873580932617
648.2965087890625,20.56694221496582,454.563232421875,16.482694625854492
522.6607055664062,18.477703094482422,369.405029296875,14.547932624816895
429.148193359375,16.75872230529785,278.8301086425781,12.266885757446289
366.8037109375,15.046439170837402,255.06796264648438,11.662861824035645
275.71441650390625,13.089665412902832,165.08302307128906,9.125441551208496
238.70022583007812,12.42144775390625,133.70147705078125,8.409109115600586
241.74322509765625,12.444278717041016,135.09481811523438,8.43374252319336
229.7033233642578,12.327157974243164,125.97945404052734,8.315359115600586
239.27694702148438,12.52749252319336,121.56832885742188,8.272566795349121
227.83291625976562,12.441197395324707,122.95214080810547,8.309184074401855
218.7369842529297,11.9476318359375,120.41521453857422,8.31700611114502
228.11585998535156,12.175251960754395,126.5412826538086,8.456243515014648
235.6591796875,12.457266807556152,111.86328125,8.300082206726074
244.58412170410156,12.95361042022705,137.700439453125,8.750208854675293
231.75564575195312,12.306000709533691,111.0787124633789,8.300583839416504
222.56790161132812,12.410849571228027,118.358154296875,8.344094276428223
197.5940399169922,11.323138236999512,124.24544525146484,8.4464693069458
212.6212615966797,11.918632507324219,128.93716430664062,8.538370132446289
218.6283721923828,12.024374008178711,129.13232421875,8.571718215942383
216.89207458496094,12.134573936462402,115.15674591064453,8.329413414001465
206.88748168945312,11.841940879821777,140.69268798828125,8.873360633850098
213.13499450683594,11.920376777648926,108.77628326416016,8.285603523254395
217.1912384033203,12.095683097839355,112.53301239013672,8.288753509521484
197.8695526123047,11.300862312316895,113.31558227539062,8.270302772521973
215.2418975830078,11.885576248168945,126.22606658935547,8.560243606567383
246.61778259277344,12.876710891723633,113.70318603515625,8.367469787597656
212.25677490234375,11.996845245361328,122.31970977783203,8.604805946350098
210.51022338867188,11.90413761138916,111.2173080444336,8.360379219055176
186.74795532226562,11.185820579528809,120.24725341796875,8.500425338745117
199.7642059326172,11.388002395629883,117.6373519897461,8.393705368041992
202.332275390625,11.803277969360352,127.6056900024414,8.64326000213623
204.07241821289062,11.685622215270996,120.79927062988281,8.5941162109375
